Id,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1096,GasA,Gd,Y,SBrkr,1314,0,0,1314,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2006,RFn,2,440,TA,TA,Y,0,22,0,0,0,0,0,3,2007,WD,Normal,176432
1097,GasA,TA,Y,SBrkr,773,582,0,1355,0,0,1,1,3,1,Gd,7,Typ,0,NA,NA,NA,0,0,NA,NA,Y,136,0,115,0,0,0,0,3,2007,WD,Normal,127000
1098,GasA,Ex,Y,SBrkr,1088,0,0,1088,0,0,1,1,2,1,Gd,5,Typ,0,Attchd,1987,RFn,2,461,TA,TA,Y,0,74,137,0,0,0,0,10,2007,WD,Normal,170000
1099,GasA,TA,Y,SBrkr,757,567,0,1324,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1936,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,128000
1100,GasA,TA,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1978,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,0,4,2009,COD,Abnorml,157000
1101,GasA,TA,N,FuseF,438,0,0,438,0,0,1,0,1,1,Fa,3,Typ,0,Detchd,1930,Unf,1,246,TA,TA,N,0,0,0,0,0,0,0,1,2009,WD,Normal,60000
1102,GasA,TA,Y,SBrkr,950,0,0,950,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1981,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,119500
1103,GasA,Ex,Y,SBrkr,1134,0,0,1134,0,0,1,0,2,1,TA,6,Typ,0,Attchd,1960,RFn,1,254,TA,TA,Y,0,16,0,0,0,0,0,4,2007,WD,Family,135000
1104,GasA,Ex,Y,SBrkr,1194,0,0,1194,0,1,1,0,3,1,TA,6,Typ,1,BuiltIn,1954,Fin,2,539,TA,TA,Y,0,0,192,0,0,0,0,7,2006,WD,Normal,159500
1105,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,Detchd,1970,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,106000
1106,GasA,Ex,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,Typ,2,Attchd,1994,RFn,2,712,TA,TA,Y,186,32,0,0,0,0,0,4,2010,WD,Normal,325000
1107,GasA,Gd,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,Gd,6,Typ,1,Attchd,1990,Fin,2,719,TA,TA,Y,0,244,0,0,0,0,0,5,2007,WD,Normal,179900
1108,GasA,Ex,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,Gd,9,Typ,1,BuiltIn,2006,RFn,2,422,TA,TA,Y,0,100,0,0,0,0,0,9,2006,New,Partial,274725
1109,GasA,Ex,Y,SBrkr,948,742,0,1690,0,0,2,1,3,1,TA,7,Typ,1,Attchd,2000,RFn,2,463,TA,TA,Y,100,48,0,0,0,0,0,11,2007,WD,Abnorml,181000
1110,GasA,Ex,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2004,Fin,3,862,TA,TA,Y,125,185,0,0,0,0,0,3,2009,WD,Normal,280000
1111,GasA,Gd,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,TA,8,Typ,1,Attchd,1995,Fin,2,431,TA,TA,Y,224,84,0,0,0,0,0,6,2008,WD,Normal,188000
1112,GasA,TA,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,TA,8,Typ,1,Attchd,1976,RFn,2,483,TA,TA,Y,0,69,0,0,0,0,0,9,2008,WD,Normal,205000
1113,GasA,TA,Y,FuseA,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1957,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,129900
1114,GasA,Gd,Y,SBrkr,1008,0,0,1008,1,0,1,0,2,1,Gd,6,Typ,0,Attchd,1953,Unf,1,240,TA,TA,Y,0,18,0,0,0,0,0,5,2007,WD,Normal,134500
1115,GasA,Ex,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,Gd,4,Typ,0,Detchd,1955,Unf,1,326,TA,TA,Y,0,0,0,0,0,0,0,8,2006,WD,Normal,117000
1116,GasA,Ex,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Ex,7,Typ,1,Attchd,2007,RFn,3,928,TA,TA,Y,0,0,0,0,0,0,0,11,2007,New,Partial,318000
1117,GasA,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2002,Fin,2,527,TA,TA,Y,120,0,0,0,0,0,0,3,2009,WD,Normal,184100
1118,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Gd,5,Typ,0,Attchd,1967,RFn,2,450,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130000
1119,GasA,TA,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,TA,6,Min2,0,BuiltIn,1958,RFn,1,300,TA,TA,Y,280,34,0,0,0,0,0,12,2008,WD,Normal,140000
1120,GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1959,RFn,1,286,TA,TA,Y,140,0,252,0,0,0,0,7,2006,WD,Normal,133700
1121,GasA,TA,Y,FuseA,1012,0,0,1012,0,0,1,0,2,1,TA,6,Typ,1,Detchd,1920,Unf,1,308,TA,TA,Y,0,22,112,0,0,0,0,5,2007,WD,Normal,118400
1122,GasA,Ex,Y,SBrkr,1552,0,0,1552,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2005,RFn,3,782,TA,TA,Y,144,20,0,0,0,0,0,7,2006,New,Partial,212900
1123,GasA,Ex,Y,FuseA,960,0,0,960,0,0,1,0,3,1,TA,5,Typ,0,Basment,1956,Unf,1,288,TA,TA,Y,64,0,0,0,160,0,0,10,2009,COD,Abnorml,112000
1124,GasA,Ex,Y,SBrkr,698,0,0,698,0,1,1,0,2,1,TA,4,Typ,0,NA,NA,NA,0,0,NA,NA,Y,0,200,0,0,0,0,0,6,2009,WD,Normal,118000
1125,GasA,Gd,Y,SBrkr,812,670,0,1482,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,1992,Fin,2,392,TA,TA,Y,100,25,0,0,0,0,0,7,2007,WD,Normal,163900
1126,GasA,TA,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,Fa,5,Typ,1,Detchd,1977,Unf,2,672,Fa,Fa,Y,0,0,0,0,0,0,0,11,2009,WD,Normal,115000
1127,GasA,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Gd,7,Typ,1,Attchd,2007,Fin,3,660,TA,TA,Y,143,20,0,0,0,0,0,6,2009,WD,Normal,174000
1128,GasA,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2004,Fin,3,630,TA,TA,Y,144,36,0,0,0,0,0,11,2007,WD,Family,259000
1129,GasA,Ex,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2004,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,0,7,2007,WD,Normal,215000
1130,GasA,TA,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,0,Detchd,1980,Unf,2,672,TA,TA,Y,49,0,0,0,0,0,0,8,2007,WD,Normal,140000
1131,GasA,TA,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,Gd,7,Min2,2,Detchd,1981,Unf,2,576,TA,TA,Y,431,44,0,0,0,0,0,12,2009,WD,Normal,135000
1132,GasA,TA,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,0,0,NA,NA,Y,0,28,0,0,0,0,0,9,2007,Oth,Abnorml,93500
1133,GasW,TA,Y,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,Fa,8,Typ,0,Detchd,1930,Unf,1,205,Fa,TA,N,0,48,0,0,0,0,0,5,2007,WD,Normal,117500
1134,GasA,Ex,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,1995,RFn,2,466,TA,TA,Y,0,155,0,0,0,0,0,6,2009,WD,Normal,239500
1135,GasA,Gd,Y,SBrkr,916,684,0,1600,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1997,Fin,2,460,TA,TA,Y,100,38,0,0,0,0,0,8,2007,WD,Normal,169000
1136,GasA,TA,N,SBrkr,986,0,0,986,0,0,1,0,2,1,TA,5,Typ,1,Detchd,1926,Unf,1,180,TA,TA,Y,0,128,0,0,0,0,0,5,2007,WD,Normal,102000
1137,GasA,TA,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1950,Unf,1,288,TA,TA,Y,0,0,96,0,0,0,0,4,2008,WD,Abnorml,119000
1138,GasA,Gd,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,TA,6,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,0,176,0,0,0,0,5,2010,WD,Normal,94000
1139,GasA,TA,Y,SBrkr,1567,0,0,1567,1,0,2,0,2,1,Gd,5,Typ,2,Attchd,1977,RFn,2,714,TA,TA,Y,264,32,0,0,0,0,0,5,2009,WD,Normal,196000
1140,GasA,TA,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,TA,6,Maj1,1,Detchd,1972,Unf,2,495,TA,TA,Y,0,0,216,0,126,0,0,5,2007,WD,Normal,144000
1141,GasA,TA,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,TA,4,Typ,0,Detchd,1988,Unf,2,840,TA,TA,Y,0,0,0,0,0,0,0,6,2008,COD,Abnorml,139000
1142,GasA,Ex,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,Gd,9,Typ,1,Attchd,1976,Unf,2,484,TA,TA,Y,448,96,0,0,0,0,0,10,2009,WD,Normal,197500
1143,GasA,Ex,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,Gd,11,Typ,1,BuiltIn,2006,RFn,3,1052,TA,TA,Y,125,144,0,0,0,0,0,4,2007,New,Partial,424870
1144,GasA,TA,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,0,0,NA,NA,Y,0,24,0,0,0,0,0,7,2008,WD,Normal,80000
1145,Grav,Fa,N,FuseA,672,252,0,924,1,0,1,0,2,1,Fa,5,Typ,0,Detchd,1941,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,7,2010,WD,Normal,80000
1146,GasA,Ex,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,TA,8,Typ,1,Detchd,1928,Unf,1,225,TA,TA,Y,0,0,0,0,0,0,0,8,2006,WD,Family,149000
1147,GasA,TA,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,Gd,5,Typ,1,Attchd,1985,Unf,2,403,TA,TA,Y,165,26,0,0,0,0,0,5,2006,WD,Normal,180000
1148,GasA,Ex,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,Fa,7,Typ,1,Attchd,1941,Unf,1,234,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,174500
1149,GasA,TA,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,TA,5,Typ,1,Detchd,1982,Unf,1,288,TA,TA,Y,0,0,176,0,0,0,0,8,2008,WD,Normal,116900
1150,GasA,Ex,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,TA,7,Typ,0,Detchd,1930,Unf,2,324,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,143000
1151,GasA,Ex,Y,FuseA,932,0,0,932,0,0,1,0,2,1,Gd,4,Typ,1,Attchd,1950,Unf,1,306,TA,TA,Y,0,0,214,0,0,0,0,11,2007,WD,Normal,124000
1152,GasA,TA,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Attchd,1959,Fin,2,528,TA,TA,Y,0,140,0,0,100,0,0,11,2006,WD,Normal,149900
1153,GasA,Ex,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,Ex,6,Typ,1,Attchd,1956,Fin,2,470,TA,TA,Y,0,0,280,0,0,0,0,7,2006,WD,Abnorml,230000
1154,GasA,Ex,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,Typ,0,Detchd,2002,Unf,1,432,TA,TA,Y,0,0,96,0,0,0,0,6,2008,WD,Normal,120500
1155,GasA,TA,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,Gd,8,Typ,2,Attchd,1965,Unf,2,492,TA,TA,Y,60,84,0,0,273,0,0,5,2008,WD,Normal,201800
1156,GasA,TA,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,Gd,6,Typ,1,Attchd,1976,RFn,2,528,TA,TA,Y,0,21,0,0,180,0,0,7,2007,WD,Normal,218000
1157,GasA,Gd,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,Gd,6,Typ,1,Attchd,1965,RFn,2,502,TA,TA,Y,0,92,0,96,0,0,0,10,2008,WD,Normal,179900
1158,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2008,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,0,7,2009,WD,Normal,230000
1159,GasA,Ex,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2008,RFn,3,830,TA,TA,Y,0,24,0,0,0,0,0,6,2008,ConLD,Partial,235128
1160,GasA,TA,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,Gd,8,Typ,1,Attchd,1974,RFn,2,540,Gd,TA,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,185000
1161,GasA,Fa,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1978,Unf,2,440,TA,TA,Y,26,0,0,0,0,0,0,7,2010,WD,Normal,146000
1162,GasA,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,Detchd,1993,Unf,2,924,TA,TA,Y,108,0,0,216,0,0,0,11,2008,WD,Normal,224000
1163,GasA,Gd,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,1,Attchd,1968,Fin,2,450,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,129000
1164,GasA,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,Typ,0,CarPort,1969,Unf,2,400,Fa,TA,Y,120,0,0,0,0,0,0,1,2008,WD,Alloca,108959
1165,GasA,Ex,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,Attchd,1978,Unf,2,588,TA,TA,Y,168,180,0,0,0,0,0,6,2007,WD,Normal,194000
1166,GasA,Ex,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2009,RFn,2,644,TA,TA,Y,0,114,0,0,0,0,0,9,2009,New,Partial,233170
1167,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2008,RFn,3,776,TA,TA,Y,160,33,0,0,0,0,0,2,2010,WD,Normal,245350
1168,GasA,Ex,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,TA,7,Typ,1,Attchd,2000,Fin,2,472,TA,TA,Y,0,38,0,0,0,0,0,2,2006,WD,Normal,173000
1169,GasA,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,Basment,1935,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,0,7,2008,WD,Normal,235000
1170,GasA,Ex,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,Gd,10,Typ,1,Attchd,1995,Fin,3,807,TA,TA,Y,361,76,0,0,0,0,0,7,2006,WD,Normal,625000
1171,GasA,TA,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1977,Fin,1,358,TA,TA,Y,203,0,0,0,0,576,0,7,2008,WD,Normal,171000
1172,GasA,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1958,RFn,2,433,TA,TA,Y,0,0,0,0,288,0,1400,11,2008,WD,Normal,163000
1173,GasA,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,Detchd,2006,Fin,2,625,TA,TA,Y,0,54,0,0,0,0,0,3,2008,WD,Normal,171900
1174,GasA,TA,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,Ex,12,Maj1,1,NA,NA,NA,0,0,NA,NA,Y,122,0,0,0,0,0,0,3,2007,WD,Normal,200500
1175,GasA,TA,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,Typ,1,Detchd,1932,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,239000
1176,GasA,Ex,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,1992,Fin,2,541,TA,TA,Y,0,33,0,0,0,0,0,4,2007,WD,Normal,285000
1177,GasA,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1984,Unf,1,264,TA,TA,Y,362,0,0,0,0,0,0,10,2008,WD,Normal,119500
1178,GasA,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1926,Unf,1,210,TA,TA,N,0,0,116,0,0,0,0,12,2009,WD,Normal,115000
1179,GasA,Ex,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,TA,7,Typ,1,Detchd,1921,Unf,1,186,Fa,TA,Y,192,0,102,0,0,0,0,7,2009,WD,Normal,154900
1180,GasA,Gd,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,TA,5,Min2,1,NA,NA,NA,0,0,NA,NA,N,0,36,190,0,0,0,0,4,2006,WD,Normal,93000
1181,GasA,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,TA,8,Typ,0,Attchd,1990,Fin,2,693,TA,TA,Y,0,0,0,0,0,0,0,4,2006,WD,Normal,250000
1182,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,Gd,5,Typ,1,Attchd,2008,Fin,2,482,TA,TA,Y,162,53,0,153,0,0,0,11,2008,New,Partial,392500
1183,GasA,Ex,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,Ex,10,Typ,2,Attchd,1996,Fin,3,813,TA,TA,Y,171,78,0,0,0,555,0,7,2007,WD,Abnorml,745000
1184,GasA,Ex,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,TA,5,Typ,1,Detchd,1970,Unf,2,720,TA,TA,Y,229,0,0,0,0,0,0,6,2006,WD,Normal,120000
1185,GasA,Gd,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,TA,5,Typ,2,2Types,1963,RFn,3,995,TA,TA,Y,0,263,0,0,263,0,0,5,2007,WD,Normal,186700
1186,GasA,Gd,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,TA,7,Typ,0,Attchd,1965,Unf,1,392,TA,TA,Y,0,0,236,0,0,0,0,3,2006,WD,Normal,104900
1187,GasA,TA,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,TA,7,Typ,0,CarPort,1920,Unf,2,420,Fa,Fa,Y,0,74,0,0,0,0,0,8,2009,WD,Abnorml,95000
1188,GasA,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1994,RFn,3,757,TA,TA,Y,0,114,192,0,0,0,0,7,2006,WD,Normal,262000
1189,GasA,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2002,RFn,2,493,TA,TA,Y,144,68,0,0,0,0,0,7,2009,WD,Normal,195000
1190,GasA,Gd,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,1999,Fin,2,442,TA,TA,Y,140,60,0,0,0,0,0,6,2010,WD,Normal,189000
1191,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,TA,7,Typ,1,2Types,1975,Fin,4,1356,TA,TA,Y,439,0,0,0,0,0,0,3,2007,WD,Normal,168000
1192,GasA,Ex,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Gd,5,Typ,0,Detchd,1999,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,0,11,2007,WD,Normal,174000
1193,GasA,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,Detchd,1925,Unf,1,250,TA,Fa,P,0,0,84,0,0,0,0,7,2007,WD,Normal,125000
1194,GasA,Ex,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,TA,5,Typ,0,Attchd,1999,Fin,2,402,TA,TA,Y,0,304,0,0,0,0,0,6,2009,WD,Normal,165000
1195,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,Attchd,1969,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,0,3,2010,WD,Normal,158000
1196,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,Attchd,2005,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,0,7,2008,WD,Normal,176000
1197,GasA,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,2006,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,0,11,2006,New,Partial,219210
1198,GasA,Ex,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,Detchd,1916,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,0,7,2006,ConLw,Normal,144000
1199,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2001,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,0,6,2009,WD,Normal,178000
1200,GasA,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1974,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,0,10,2006,WD,Normal,148000
1201,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1972,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,7,2006,Oth,Abnorml,116050
1202,GasA,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,1998,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,0,3,2009,WD,Normal,197900
1203,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,Detchd,1960,Unf,1,216,TA,TA,N,0,0,208,0,0,0,0,5,2009,WD,Normal,117000
1204,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2000,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,0,10,2009,WD,Normal,213000
1205,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,Attchd,1975,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,0,7,2006,WD,Normal,153500
1206,GasA,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,1990,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,271900
1207,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1966,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,0,11,2006,WD,Normal,107000
1208,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2003,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,0,5,2006,WD,Normal,200000
1209,GasA,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,Detchd,1980,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,140000
1210,GasA,Ex,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Attchd,2006,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,0,5,2006,New,Partial,290000
1211,GasA,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,1992,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,189000
1212,GasA,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,Basment,1988,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,0,6,2010,WD,Normal,164000
1213,GasA,TA,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,Attchd,1941,Unf,1,234,TA,TA,N,0,113,0,0,0,0,0,8,2009,WD,Normal,113000
1214,GasA,Ex,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,TA,3,Typ,0,Attchd,1965,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,0,5,2006,WD,Normal,145000
1215,GasA,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1962,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,0,5,2006,WD,Normal,134500
1216,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1966,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,125000
1217,GasA,TA,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,TA,8,Typ,0,Attchd,1978,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,112000
1218,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2009,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,0,9,2009,New,Partial,229456
1219,GasA,Gd,N,SBrkr,672,240,0,912,0,0,1,0,2,1,TA,3,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,0,0,0,0,0,0,7,2006,WD,Normal,80500
1220,GasA,TA,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,TA,7,Typ,0,NA,NA,NA,0,0,NA,NA,N,201,0,0,0,0,0,0,4,2006,WD,Abnorml,91500
1221,GasA,TA,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1964,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,0,11,2006,WD,Abnorml,115000
1222,GasA,Ex,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,TA,5,Typ,1,Attchd,1968,Unf,1,322,TA,TA,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
1223,GasA,Ex,Y,SBrkr,1168,678,0,1846,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1949,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,143000
